sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,最高學歷,畢業學校類別,畢業科系類別,眷屬量,通勤成本,歸屬部門,加班數_sum,加班數_max,出差數A_sum,出差數B_sum,請假數A_sum,請假數B_sum,生產總額_prev1,生產總額_diff1,年度績效等級A_prev1,年度績效等級A_diff1,年度績效等級B_prev1,年度績效等級B_diff1,年度績效等級C_prev1,年度績效等級C_diff1,加班數_sum_prev1,加班數_sum_diff1,加班數_max_prev1,加班數_max_diff1,榮譽數_prev1,榮譽數_diff1,升遷速度_prev1,升遷速度_diff1
1.0,1.0,4.0,20.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,1.0,0.0,3.0,6.0,0.0,0.0,3.0,4.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,5.0,6.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,1.0,8.0,20089.0,2,2,4,0,13,0,6.0,0.0,1.0,1.0,7.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0
1.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,1.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,6.0,10.0,2.0,12.0,1.0,6.0,6.0,1.0,1.0,2.0,4.0,1.0,2.0,8.0,16178.0,0,0,10,0,8,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,1.0,1.0,5.0,0.0,2.0,1.0,26.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,2.0,1.0,1.0,6.0,2.0,5.0,12.0,1.0,6.0,6.0,1.0,1.0,2.0,4.0,1.0,2.0,8.0,16178.0,0,0,8,2,18,0,6.0,20.0,6.0,0.0,10.0,-8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,29.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,2.0,12.0,1.0,6.0,6.0,1.0,1.0,2.0,4.0,1.0,2.0,8.0,16178.0,0,0,7,0,11,0,26.0,3.0,6.0,1.0,2.0,-1.0,5.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,5.0,1.0,0.0,1.0,25.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,2.0,0.0,1.0,7.0,9.0,2.0,13.0,1.0,6.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,16178.0,0,0,7,0,8,0,29.0,-4.0,7.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
1.0,1.0,4.0,18.0,1.0,0.0,1.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,5.0,6.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,0.0,8.0,18111.0,1,1,1,0,9,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,3.0,18.0,1.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,3.0,3.0,7.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,0.0,8.0,18111.0,2,1,5,2,17,0,6.0,1.0,1.0,1.0,5.0,-4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,-1.0
1.0,1.0,3.0,18.0,4.0,0.0,1.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,4.0,12.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,0.0,8.0,18111.0,2,1,5,0,10,0,7.0,5.0,2.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,3.0,18.0,4.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,5.0,3.0,6.0,0.0,0.0,5.0,13.0,2.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,1.0,8.0,18111.0,1,1,5,0,9,0,12.0,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,-1.0,1.0,0.0,1.0,1.0,1.0,0.0
0.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,0.0,4.0,0.0,0.0,9.0,3.0,2.0,0.0,1.0,1.0,8.0,2.0,2.0,1.0,0.0,1.0,5.0,10.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,8.0,11051.0,1,1,5,0,9,4,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,5.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,8.0,10.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,0.0,9.0,4045.0,0,0,1,0,16,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,0.0,9.0,4045.0,2,2,2,0,22,0,3.0,1.0,5.0,0.0,7.0,-2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,0.0,9.0,4010.0,0,0,0,0,11,0,4.0,0.0,5.0,0.0,5.0,1.0,3.0,-1.0,2.0,-2.0,2.0,-2.0,0.0,0.0,2.0,1.0
1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,0.0,9.0,4010.0,0,0,1,0,15,0,4.0,-1.0,5.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,2.0,8.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,9.0,0.0,8.0,2149.0,0,0,3,0,12,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,5.0,8.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,9.0,0.0,8.0,2149.0,0,0,1,0,17,0,1.0,0.0,10.0,0.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,3.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,7.0,2.0,8.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,9.0,1.0,8.0,2180.0,1,1,5,0,9,0,1.0,0.0,10.0,0.0,7.0,0.0,5.0,-3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
0.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,3.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,7.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,9.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,9.0,1.0,8.0,2180.0,1,1,8,1,11,0,1.0,-1.0,10.0,-9.0,7.0,-5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
1.0,1.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,3.0,6.0,1.0,2.0,2.0,28.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,1.0,6.0,6.0,1.0,4.0,7.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,8.0,1.0,8.0,14053.0,0,0,8,2,9,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,1.0,6.0,0.0,0.0,3.0,27.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,1.0,8.0,6.0,1.0,4.0,7.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,8.0,1.0,8.0,14053.0,0,0,10,1,18,0,28.0,-1.0,6.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,21.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,23.0,2.0,0.0,2.0,4.0,7.0,0.0,0.0,3.0,1.0,2.0,6.0,1.0,4.0,8.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,8.0,1.0,8.0,14053.0,0,0,15,2,13,0,27.0,-4.0,6.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1.0,1.0,2.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,0.0,6.0,0.0,1.0,3.0,15.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,4.0,1.0,3.0,7.0,1.0,5.0,8.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,8.0,1.0,8.0,14160.0,0,0,18,5,9,0,23.0,-8.0,6.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,6.0,5.0,5.0,2.0,9.0,2.0,5.0,5.0,0.0,1.0,3.0,3.0,6.0,0.0,8.0,20054.0,2,2,8,0,5,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,5.0,7.0,2.0,9.0,2.0,6.0,6.0,0.0,1.0,3.0,3.0,6.0,0.0,8.0,20123.0,0,0,5,0,6,0,1.0,1.0,5.0,0.0,5.0,2.0,2.0,0.0,2.0,-2.0,2.0,-2.0,0.0,0.0,3.0,0.0
1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,1.0,6.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,2.0,10.0,2.0,6.0,6.0,0.0,1.0,3.0,3.0,6.0,0.0,8.0,20123.0,0,0,4,0,4,0,2.0,2.0,5.0,0.0,7.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,10.0,2.0,6.0,6.0,0.0,1.0,3.0,3.0,6.0,0.0,8.0,20123.0,1,1,1,0,3,0,4.0,-1.0,5.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
1.0,1.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,1.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,4.0,5.0,0.0,0.0,5.0,0.0,2.0,3.0,1.0,4.0,13.0,1.0,7.0,7.0,0.0,0.0,2.0,4.0,8.0,1.0,8.0,8142.0,2,1,22,0,8,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,8.0,20089.0,5,5,4,0,7,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,8.0,20089.0,2,1,8,0,17,0,10.0,-2.0,1.0,0.0,3.0,0.0,3.0,0.0,5.0,-3.0,5.0,-4.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,6.0,1.0,8.0,20089.0,4,2,7,0,8,0,8.0,-3.0,1.0,0.0,3.0,0.0,3.0,-1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,5.0,7.0,0.0,0.0,2.0,1.0,4.0,1.0,7.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,6.0,1.0,8.0,20089.0,0,0,8,1,9,0,5.0,-1.0,1.0,0.0,3.0,4.0,2.0,0.0,4.0,-4.0,2.0,-2.0,0.0,0.0,2.0,1.0
1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,5.0,5.0,6.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0,0.0,8.0,19043.0,0,0,1,0,17,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,2.0,0.0,1.0,1.0,0.0,6.0,9.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,3.0,0.0,10.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,9.0,13065.0,4,3,11,0,5,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,2.0,2.0,1.0,1.0,0.0,4.0,12.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,2.0,0.0,4.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,9.0,11182.0,2,1,10,0,9,0,9.0,3.0,5.0,0.0,1.0,0.0,2.0,0.0,4.0,-2.0,3.0,-2.0,0.0,1.0,1.0,0.0
1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,14.0,1.0,2.0,0.0,7.0,10.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,3.0,5.0,10.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,9.0,11182.0,0,0,9,0,8,0,12.0,-2.0,5.0,0.0,1.0,9.0,2.0,0.0,2.0,-2.0,1.0,-1.0,1.0,0.0,1.0,1.0
1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,1.0,0.0,0.0,3.0,8.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,5.0,0.0,8.0,5.0,8.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,0.0,9.0,11182.0,0,0,21,0,9,0,10.0,-2.0,5.0,0.0,10.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,2.0,1.0,6.0,1.0,0.0,3.0,5.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,2.0,1.0,2.0,5.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,8.0,13034.0,11,4,11,2,12,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,2.0,0.0,4.0,8.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,1.0,5.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,8.0,13034.0,12,4,7,2,7,0,5.0,3.0,5.0,0.0,1.0,0.0,5.0,0.0,11.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0
0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,9.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,10.0,9.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,0.0,8.0,13034.0,7,3,4,1,7,0,8.0,1.0,5.0,5.0,1.0,8.0,5.0,0.0,12.0,-5.0,4.0,-1.0,1.0,0.0,2.0,0.0
1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,9.0,1.0,9.0,4125.0,0,0,6,0,9,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,1.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,9.0,1.0,9.0,4125.0,0,0,6,0,22,0,9.0,-5.0,1.0,0.0,6.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,4.0,10.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,9.0,1.0,9.0,4125.0,0,0,4,0,15,0,4.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,5.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,9.0,1.0,9.0,4125.0,0,0,11,0,12,0,4.0,-1.0,1.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,3.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,1.0,9.0,16059.0,2,1,5,2,14,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,2.0,5.0,2.0,0.0,3.0,14.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,2.0,0.0,1.0,10.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,1.0,9.0,16059.0,1,1,7,0,26,0,15.0,-1.0,10.0,0.0,1.0,0.0,4.0,1.0,2.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,5.0,0.0,0.0,2.0,17.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,1.0,9.0,16059.0,0,0,5,0,17,0,14.0,3.0,10.0,0.0,1.0,0.0,5.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,1.0
1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,9.0,5.0,0.0,0.0,1.0,13.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,5.0,1.0,9.0,16001.0,0,0,3,0,12,0,17.0,-4.0,10.0,0.0,1.0,3.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,1.0,4.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,6.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,5.0,7.0,1.0,3.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,8.0,19166.0,0,0,3,0,9,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,1.0,4.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,2.0,10.0,10.0,5.0,7.0,1.0,3.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,8.0,19166.0,0,0,4,0,21,0,6.0,-1.0,10.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,4.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,10.0,5.0,7.0,1.0,3.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,8.0,19166.0,0,0,4,0,14,0,5.0,-2.0,10.0,-9.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
0.0,1.0,3.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,5.0,6.0,3.0,1.0,1.0,4.0,9.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,8.0,1.0,4.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,8.0,19166.0,0,0,4,0,14,0,3.0,3.0,1.0,0.0,10.0,-9.0,5.0,-3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,-1.0
1.0,1.0,3.0,19.0,1.0,0.0,1.0,1.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,16.0,1.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,5.0,2.0,8.0,19135.0,0,0,0,0,12,0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,3.0,19.0,1.0,0.0,1.0,1.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,3.0,0.0,1.0,16.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,5.0,2.0,8.0,19135.0,0,0,0,0,21,0,16.0,0.0,10.0,0.0,9.0,-8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
